Name, Price, Link, Img
Samsung Galaxy Note 20 Dual Sim N980 8/256GB Mystic G,18699,https://www.smart.md/samsung-galaxy-note-20-dual-sim-n980-8256gb-mystic-green.html,https://www.smart.md/image/cache//data/results-photos/smartgsm/Samsung-Galaxy-Note-20-Dual-Sim-N980-8256GB-Mystic-Green-335x335.jpg
Samsung Galaxy Note 20 Ultra Dual SIM N985 12/256GB M,22999,https://www.smart.md/samsung-galaxy-note-20-ultra-dual-sim-n985-12256gb-mystic-black.html,https://www.smart.md/image/cache/data/Editare/smartphone/Samsung/note 20 ultra/de345563b92fed5746b5a6e92e223bb0-335x335.jpg
OPPO A72 4/128GB,4999,https://www.smart.md/oppo-a72-dual-sim-4gb128gb-purple.html,https://www.smart.md/image/cache/data/produse/telefoane/oppo/A72/oppoa724gb128gbdualsimpurpura-335x335.jpg
Samsung Galaxy Note 20 Dual Sim N980 8/256GB Mystic G,18699,https://www.smart.md/samsung-galaxy-note-20-dual-sim-n980-8256gb-mystic-gray.html,https://www.smart.md/image/cache/data/Editare/smartphone/Samsung/note 20/samsunggalaxynote205gn98108gb256gb4lezuk-335x335.jpg
Huawei P40 Lite Dual Sim 6GB RAM 128GB Sakura,5639,https://www.smart.md/smartphone_huawei-p40-lite-dual-sim-6gb-ram-128gb-sakura-pink.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/P40 Lite /res_51cbb2d275e0671309f86360a67d556c_450x450_oo32-335x335.jpg
Realme 6i 4/128Gb,3649,https://www.smart.md/realme-6i-4128gb-green.html,https://www.smart.md/image/cache/data/produse/telefoane/Realme/6i/realme_6i_4gb_128gb_verde_04_ad_l-335x335.jpg
OPPO A72 4/128GB,4999,https://www.smart.md/oppo-a72-dual-sim-4gb128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/oppo/A72/oppoa724gb128gbdualsimnegro-335x335.jpg
Samsung Galaxy A31 (A315) Dual Sim 4/128Gb,4489,https://www.smart.md/smartphone_samsung-galaxy-a31-a315-dual-sim-4128gb-red.html,https://www.smart.md/image/cache/data/dulapuri-folder/samsung_galaxy_a315_red1_2uerxf-335x335.png
(Utilizat) iPhone 6 16GB Space,1999,https://www.smart.md/utilizat-iphone-6-16gb-space-gray,https://www.smart.md/image/cache/data/TRADE IN 2020/Apple /6 03.11/PXL_20201103_154108931-335x335.jpg
Apple iPhone SE (2020) 64Gb,9399,https://www.smart.md/telefon-mobil-apple-iphone-se-2020-procesor-hexa-core-265ghz18ghz-retina-ips-lcd-capacitive-touchscreen-47-3gb-ram-64gb-flash-12mp-wi-fi-ios-4g-negru.html,https://www.smart.md/image/cache/data/results-photos/evomag/evomag_img_35491-335x335.jpg
Xiaomi Redmi 9 Dual Sim 3/32GB,2999,https://www.smart.md/xiaomi-redmi-9-dual-sim-332gbcarbon-grey.html,https://www.smart.md/image/cache/data/produse/telefoane/xiaomi/redmi 9/gray2-335x335.png
Apple iPhone 11 128GB,15699,https://www.smart.md/smartphone_apple-iphone-11-128gb-red.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone1164GBRed-335x335.jpg
Apple iPhone XR 128GB,13399,https://www.smart.md/smartphone_apple-iphone-xr-128gb-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1bl-335x335.jpg
OPPO A9 2020 4/128GB,3999,https://www.smart.md/smartphone_oppo-a9-2020-dual-sim-4gb-ram-128gb-green.html,https://www.smart.md/image/cache/data/produse/telefoane/oppo/A9 (2020) /01oppoa92020.22.11.19.10.15-01-335x335.jpg
SAMSUNG Galaxy S10 Dual Sim 128GB 8GB RAM (G973FD) Pr,10649,https://www.smart.md/smartphone_samsung-galaxy-s10-dual-sim-128gb-8gbram-g74fd-prism-black,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10/galaxy_s10_prism_black-335x335.jpg
Xiaomi Mi Note 10 Lite Dual Sim 6GB Ram 64GB Midnight,5999,https://www.smart.md/smartphone_xiaomi-mi-note-10-lite-dual-sim-6gb-ram-64gb-midnight-black.html,https://www.smart.md/image/cache/data/produse/telefoane/xiaomi/Mi Note 10 Lite /good_img_dbe5bcce-9124-11ea-80c8-005056840c70_600-335x335.jpg
Apple iPhone XR 64GB Coral,12399,https://www.smart.md/smartphone_apple-iphone-xr-64gb-coral.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1c-335x335.jpg
Huawei P30 Lite Dual Sim 4GB RAM 128GB Midnight,4499,https://www.smart.md/smartphone_huawei-p30-lite-dual-sim-4gb-ram-128gb-midnight-black.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30_lite/301k-335x335.jpg
SAMSUNG Galaxy S10 Plus Dual Sim 128GB 8GB RAM (G975FD,12999,https://www.smart.md/smartphone_samsung-galaxy-s10-plus-dual-sim-128gb-8gb-ram-g75fd-prism-black,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10_plus/galaxy_s10_plus_prism_black-335x335.jpg
SAMSUNG Galaxy S10 Dual Sim 128GB 8GB RAM (G973FD) Pr,10649,https://www.smart.md/smartphone_samsung-galaxy-s10-dualsim-128gb-8gb-ram-g73fd-prism-white,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10/galaxy_s10_prism_white-335x335.jpg
Apple iPhone XR 64GB,12399,https://www.smart.md/smartphone_apple-iphone-xr-64gb-red.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1r-335x335.jpg
Apple iPhone XR 64GB,12399,https://www.smart.md/smartphone_apple-iphone-xr-64gb-silver.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1s-335x335.jpg
Apple iPhone XR 64GB,12399,https://www.smart.md/smartphone_apple-iphone-xr-64gb-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1bl-335x335.jpg
Apple iPhone XR 64GB,12399,https://www.smart.md/smartphone_apple-iphone-xr-64gb-yellow.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1y-335x335.jpg
Apple iPhone Xs Max 64GB,17399,https://www.smart.md/smartphone_apple-iphone-xs-max-64gb-space-grey.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xs/xs1b-335x335.jpg
PHILIPS S561,1999,https://www.smart.md/smartphone_philips-s561-black.html,https://www.smart.md/image/cache/data/produse/Smartphone/Philips/9hqbb-335x335.jpg
Apple iPhone 11 Pro Max 256GB Midnight,26199,https://www.smart.md/smartphone_apple-iphone-11-pro-max-256gb-midnight-green.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBMidnightGreen-335x335.jpg
Huawei P30 Dual Sim 128GB,8599,https://www.smart.md/smartphone_huawei-p30-dual-sim-128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30/p301b-335x335.jpg
Apple iPhone Xs Max 256GB,18799,https://www.smart.md/smartphone_apple-iphone-xs-max-256gb-silver.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xs/xs1s-335x335.jpg
Samsung Galaxy A20s 32GB (A207) Dual Sim,3099,https://www.smart.md/smartphone_samsung-galaxy-a20s-32gb-a207-dual-sim-black.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/563/sdp/1003424921-335x335.jpg
Apple iPhone Xs Max 256GB,18799,https://www.smart.md/smartphone_apple-iphone-xs-max-256gb-gold.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xs/xs1g-335x335.jpg
Apple iPhone 11 Pro 64GB Midnight,19499,https://www.smart.md/smartphone_apple-iphone-11-pro-64gb-midnight-green.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBMidnightGreen-335x335.jpg
(Resigilat) Samsung Galaxy A8S Dual Sim Aurora,3999,https://www.smart.md/smartphone_resigilat-samsung-galaxy-a8s-dual-sim-aurora-black.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/a8s/sam_galaxy_a8s_bk-335x335.jpg
Huawei P30 Pro 8/128GB Dual Sim,11189,https://www.smart.md/smartphone_huawei-p30-pro-dual-sim-128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30pro/301b-335x335.jpg
Huawei P30 Pro New Edition Dual Sim 8/256GB,13199,https://www.smart.md/smartphone_huawei-p30-pro-dual-sim-256gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30pro/301b-335x335.jpg
Apple iPhone XR 128GB,13399,https://www.smart.md/smartphone_apple-iphone-xr-128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1b-335x335.jpg
Apple iPhone Xs Max 64GB,17399,https://www.smart.md/smartphone_apple-iphone-xs-max-64gb-silver.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xs/xs1s-335x335.jpg
SAMSUNG Galaxy S10 Plus Dual Sim 128GB 8GB RAM (G975FD,12999,https://www.smart.md/smartphone_samsung-galaxy-s10-plus-dual-sim-128gb-8gb-ram-g975fd-prism-green.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10_plus/galaxy_s10_plus_prism_green-335x335.jpg
Apple iPhone Xs Max 64GB,17399,https://www.smart.md/smartphone_apple-iphone-xs-max-64gb-gold.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xs/xs1g-335x335.jpg
Huawei P Smart (2019) Dual Sim 3GB 64GB Midnight,3199,https://www.smart.md/smartphone_huawei-p-smart-2019-dual-sim-midnight-black,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/PSmart2019/Black/huawei_p_smart_2019_black_images_9395696891-335x335.jpg
Xiaomi Redmi 9 Dual Sim 4/64GB,3499,https://www.smart.md/xiaomi-redmi-9-dual-sim-464gbcarbon-grey.html,https://www.smart.md/image/cache/data/produse/telefoane/xiaomi/redmi 9/gray2-335x335.png
OnePlus 7T Dual Sim 8GB RAM 128GB Frosted,11599,https://www.smart.md/smartphone_oneplus-7t-dual-sim-8gb-ram-128gb-frosted-silver.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/563/plh/1003421161-335x335.jpg
Google Pixel 3A 64GB,7899,https://www.smart.md/smartphone_google-pixel-3a-64gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/google/Pixel-3A/Black/1-335x335.jpg
Samsung Galaxy A51 (A515) 6GB/128GB Dual Sim,6199,https://www.smart.md/smartphone_samsung-galaxy-a51-a515-6gb128gb-dual-sim-black.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/A51/samsung_galaxy_a515_black1_g9o6-ww-335x335.png
Apple iPhone 11 128GB,15699,https://www.smart.md/smartphone_apple-iphone-11-128gb-purple.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone1164GBPurple-335x335.jpg
SAMSUNG Galaxy S10 Dual Sim 128GB 8GB RAM (G973FD) Pr,10649,https://www.smart.md/smartphone_samsung-galaxy-s10-dualsim-128gb-8gb-ram-g973fd-prism-green,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10/galaxy_s10_prism_green-335x335.jpg
Samsung Galaxy M21 (M215F) 4/64Gb,3839,https://www.smart.md/samsung-galaxy-m21-m215f-464gb-green.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/M21/sccmm215f_002_back_green_-335x335.jpg
Samsung F900F Galaxy Fold,25999,https://www.smart.md/smartphone_samsung-f900f-galaxy-fold-black.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/F900F/30043757b-335x335.jpg
CAT S61 Duos,16299,https://www.smart.md/smartphone_cat-s61-duos-black.html,https://www.smart.md/image/cache/data/produse/telefoane/cat/s61/CAT_S61_Duos_Black2-335x335.jpg
Huawei P Smart (2019) Dual Sim 3GB 64GB Aurora,3199,https://www.smart.md/smartphone_huawei-p-smart-2019-dual-sim-aurora-blue,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/PSmart2019/Blue/huawei_p_smart_2019_blue_images_9396113293-335x335.jpg
Apple iPhone 11 128GB,15699,https://www.smart.md/smartphone_apple-iphone-11-128gb-white.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone1164GBWhite-335x335.jpg
Samsung Galaxy A70 (A705F),5799,https://www.smart.md/smartphone_samsung-galaxy-a70-a705f-white.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/a70/701w-335x335.jpg
Samsung Galaxy A10s (A107),2499,https://www.smart.md/smartphone_samsung-galaxy-a10s-a107-red.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/galaxy1/samsung_galaxy_a107_red11-335x335.png
Samsung Galaxy A40 (A405) Dual Sim 64GB,3989,https://www.smart.md/smartphone_samsung-galaxy-a40-a405-dual-sim-64gb-white.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/a40/401w-335x335.jpg
Cat S31 4G 16GB Dual Sim,5199,https://www.smart.md/smartphone_cat-s31-4g-16gb-dual-sim-black.html,https://www.smart.md/image/cache/data/produse/telefoane/cat/s31/Cat_S31_bk-335x335.jpg
Huawei Honor View 20 Dual Sim 128GB,9899,https://www.smart.md/smartphone_huawei-honor-view-20-dual-sim-128gb-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/honorview20/201b-335x335.jpg
Cat S41 4G 32GB Dual Sim,8999,https://www.smart.md/smartphone_cat-s41-4g-32gb-dual-sim-black.html,https://www.smart.md/image/cache/data/produse/telefoane/cat/s41/S41black-335x335.jpg
ASUS ROG Phone 3 Absolute 12+128GB ecran 6.59,20061,https://www.smart.md/telefon-asus-rog-phone-3-absolute-12128gb-ecran-659quot-dual-sim-5g-6000mah-black,https://www.smart.md/image/cache/data/results-photos/emag_vendor/res_cf54b77709d6de44e4201f4a245ae700-335x335.jpg
mobil ASUS ROG Phone 3 Absolute Dual SIM 256G,22290,https://www.smart.md/telefon-mobil-asus-rog-phone-3-absolute-dual-sim-256gb-12-gb-ram-5g-black,https://www.smart.md/image/cache/data/results-photos/emag_vendor/res_cf54b77709d6de44e4201f4a245ae700-335x335.jpg
Samsung Galaxy A30s 32GB (A307) Dual Sim W,3299,https://www.smart.md/smartphone_samsung-galaxy-a30s-32gb-a307-dual-sim-prism-crush-white.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/gf/1003415111-335x335.jpg
Apple iPhone XR 128GB,13399,https://www.smart.md/smartphone_apple-iphone-xr-128gb-red.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1r-335x335.jpg
Apple iPhone 11 64GB,14399,https://www.smart.md/smartphone_apple-iphone-11-64gb-red.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone1164GBRed-335x335.jpg
Apple iPhone XR 128GB,13399,https://www.smart.md/smartphone_apple-iphone-xr-128gb-silver.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1s-335x335.jpg
Samsung Galaxy A11 (A115) Dual Sim 3/32Gb,2899,https://www.smart.md/samsung-galaxy-a11-a115-dual-sim-232gbred.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/A11/thumb_500x500_samsunggalaxya11332reda115f9359843875902-335x335.png
Huawei P40 Pro 5G Dual Sim 8GB RAM 256GB,15699,https://www.smart.md/smartphone_huawei-p40-pro-5g-dual-sim-8gb-ram-256gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/P40 Pro/black-335x335.jpg
Huawei Nova 5t Dual Sim 128GB,5999,https://www.smart.md/smartphone_huawei-nova-5t-dual-sim-128gb-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/Nova5T/huawei_nova_5t_crush_blue_images_15218483911-335x335.jpg
Huawei P30 Lite New Edition Dual Sim 6/256GB Breathing,4999,https://www.smart.md/smartphone_huawei-p30-dual-sim-128gb-breathing-crystal.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30/p301c-335x335.jpg
Motorola XT1955-4 Moto G7 Power Dual Sim 64GB,4399,https://www.smart.md/smartphone_motorola-xt1955-4-moto-g7-power-dual-sim-64gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/motorola/xt19554/551-335x335.jpg
Huawei Honor 10 Lite Dual Sim 64GB,3999,https://www.smart.md/smartphone_huawei-honor-10lite-dualsim-64gb-black,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/honor_10_lite/honor_10_lite_bk-335x335.jpg
Apple iPhone 11 128GB,15699,https://www.smart.md/smartphone_apple-iphone-11-128gb-yellow.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone1164GBYellow-335x335.jpg
Samsung Galaxy A51 (A515) 4GB/64GB Dual Sim,5399,https://www.smart.md/smartphone_samsung-galaxy-a51-a515-4gb64gb-dual-sim-pink.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/A51/samsung_galaxy_a515_red_7-335x335.png
Huawei P30 Dual Sim 128GB Aurora,8599,https://www.smart.md/smartphone_huawei-p30-dual-sim-128gb-aurora-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30/p301a-335x335.jpg
Huawei P30 Lite Dual Sim 4GB RAM 128GB,4499,https://www.smart.md/smartphone_huawei-p30-lite-dual-sim-4gb-ram-128gb-peacock-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30_lite/301b-335x335.jpg
Xiaomi Redmi Note 9S Dual Sim 6GB RAM 128GB Interstell,4699,https://www.smart.md/smartphone_xiaomi-redmi-note-9s-dual-sim-6gb-ram-128gb-interstellar-gray.html,https://www.smart.md/image/cache/data/produse/telefoane/xiaomi/Note 9S /foto2-200331030052-335x335.jpg
Apple iPhone XR 128GB Coral,13399,https://www.smart.md/smartphone_apple-iphone-xr-128gb-coral.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1c-335x335.jpg
Samsung Galaxy A20s 32GB (A207) Dual Sim,3099,https://www.smart.md/smartphone_samsung-galaxy-a20s-32gb-a207-dual-sim-blue.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/563/sdp/1003424931-335x335.jpg
Samsung Galaxy A51 A515 Dual Sim 4GB RAM 128GB,5999,https://www.smart.md/smartphone_samsung-galaxy-a51-a515-dual-sim-4gb-ram-128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/A51/samsung_galaxy_a515_black1_g9o6-ww-335x335.png
Huawei P30 Lite Dual Sim 4GB RAM 128GB,4499,https://www.smart.md/smartphone_huawei-p30-lite-dual-sim-4gb-ram-128gb-pearl-white.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/p30_lite/301w-335x335.jpg
Apple iPhone XR 128GB,13399,https://www.smart.md/smartphone_apple-iphone-xr-128gb-yellow.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/xr/xr1y-335x335.jpg
SAMSUNG Galaxy S10 Dual Sim 128GB 8GB RAM (G973FD) Re,10649,https://www.smart.md/smartphone_samsung-galaxy-s10-dual-sim-128gb-8gb-ram-g973fd-red.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10/samsung_galaxy_g973_red2-335x335.png
Xiaomi Redmi Note 9S Dual Sim 4GB RAM 64GB Interstella,4199,https://www.smart.md/smartphone_xiaomi-redmi-note-9s-dual-sim-4gb-ram-64gb-interstellar-gray.html,https://www.smart.md/image/cache/data/produse/telefoane/xiaomi/Note 9S /foto2-200331030052-335x335.jpg
Google Pixel 4 64GB Just,12199,https://www.smart.md/smartphone_google-pixel-4-64gb-just-black.html,https://www.smart.md/image/cache/data/produse/Mob/Google/GooglePixel4-335x335.jpg
SAMSUNG Galaxy S10 Plus Dual Sim 128GB 8GB RAM (G975FD,13299,https://www.smart.md/smartphone_samsung-galaxy-s10-plus-dual-sim-128gb-8gb-ram-g975fd-prism-silver.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/s10_plus/prismsilvergalaxys10plus1-335x335.jpg
Samsung F900F Galaxy Fold,25999,https://www.smart.md/smartphone_samsung-f900f-galaxy-fold-silver.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/F900F/30043756b-335x335.jpg
Realme C3 3/64Gb,2799,https://www.smart.md/realme-c3-364gb-red.html,https://www.smart.md/image/cache/data/produse/telefoane/Realme/C3/1583137541394_large-335x335.jpg
Samsung Galaxy A20s 32GB (A207) Dual Sim,3099,https://www.smart.md/smartphone_samsung-galaxy-a20s-32gb-a207-dual-sim-red.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/563/sdp/1003424941-335x335.jpg
Apple iPhone 11 Pro Max 64GB,23799,https://www.smart.md/smartphone_apple-iphone-11-pro-max-64gb-gold.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBGold-335x335.jpg
Xiaomi Redmi Note 9 Pro Dual Sim 6GB RAM 128GB Tropica,5329,https://www.smart.md/smartphone_xiaomi-redmi-note-9-pro-dual-sim-6gb-ram-128gb-tropical-green.html,https://www.smart.md/image/cache/data/HP-2020/techinthebasket_xiaomi_redmi_note_9_pro_128gb_green1_1-335x335.jpg
Apple iPhone 11 Pro 256GB,23199,https://www.smart.md/smartphone_apple-iphone-11-pro-256gb-gold.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBGold-335x335.jpg
Apple iPhone 11 Pro Max 64GB Midnight,23799,https://www.smart.md/smartphone_apple-iphone-11-pro-max-64gb-midnight-green.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBMidnightGreen-335x335.jpg
Samsung Galaxy Note 10 Plus Dual SIM 256GB 12GB RAM,15499,https://www.smart.md/smartphone_samsung-galaxy-note-10-plus-dual-sim-256gb-12gb-ram-n975-aura-glow.html,https://www.smart.md/image/cache/data/produse/telefoane/galaxynote/201908080638072101-335x335.jpg
Samsung Galaxy A01 Core 16GB Dual Sim,1579,https://www.smart.md/smartphone_samsung-galaxy-a01-a015-16gb-dual-sim-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/A01/120a060f0cc91acf9256f6a06b76f12d_700x700-335x335.jpg
Huawei Honor View 20 Dual Sim 128GB,9899,https://www.smart.md/smartphone_huawei-honor-view-20-dual-sim-128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/honorview20/201k-335x335.jpg
Samsung Galaxy Note 10 Dual SIM 256GB 8GB RAM (N970),12799,https://www.smart.md/smartphone_samsung-galaxy-note-10-dual-sim-256gb-8gb-ram-n970-aura-pink.html-1,https://www.smart.md/image/cache/data/produse/telefoane/samsung/note10/galaxy_note_10_pink_leak_2-335x335.png
Huawei Honor 10 Lite Dual Sim 64GB,3999,https://www.smart.md/smartphone_huawei-honor-10lite-dualsim-64gb-blue,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/honor_10_lite/honor_10_lite_blue-335x335.jpg
OPPO A9 2020 4/128GB,3999,https://www.smart.md/smartphone_oppo-a9-2020-dual-sim-4gb-ram-128gb-purple.html,https://www.smart.md/image/cache/data/produse/telefoane/oppo/A9 (2020) /01oppoa92020.23.11.19.1.52-01-335x335.jpg
Apple iPhone 11 Pro Max 256GB,26199,https://www.smart.md/smartphone_apple-iphone-11-pro-max-256gb-silver.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBSilver-335x335.jpg
Samsung Galaxy Note 10 Dual SIM 256GB 8GB RAM (N970),12799,https://www.smart.md/smartphone_samsung-galaxy-note-10-dual-sim-256gb-8gb-ram-n970-aura-white.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/note10/gsmarena_004-335x335.jpg
CAT Land Rover Explorer Dual Sim,4239,https://www.smart.md/smartphone_cat-land-rover-explorer-dual-sim-black.html,https://www.smart.md/image/cache/data/produse/telefoane/cat/explorer/681-335x335.jpg
iPhone SE 128GB,10599,https://www.smart.md/smartphone_iphone-se-128gb-red.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/SE(2020)/291739-335x335.jpg
iPhone SE 128GB,10599,https://www.smart.md/smartphone_iphone-se-128gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/apple/SE(2020)/291729-335x335.jpg
Samsung Galaxy A30s 64GB (A307) Dual Sim G,3799,https://www.smart.md/smartphone_samsung-galaxy-a30s-64gb-a307-dual-sim-prism-crush-green.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/gf/1003415111-335x335.jpg
Huawei P Smart Pro Dual Sim 128GB Breathing,5599,https://www.smart.md/smartphone_huawei-p-smart-pro-dual-sim-128gb-breathing-crystal.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/PsmartPro/huawei_p_smart_pro_6_128_crystal_images_14992168473-335x335.jpg
Samsung Galaxy X Cover Pro Dual Sim,8999,https://www.smart.md/smartphone_samsung-galaxy-x-cover-pro-dual-sim-black.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/xcover pro/photo_20200204_100939-335x335.jpg
Google Pixel 3A XL 64GB,9569,https://www.smart.md/smartphone_google-pixel-3a-xl-64gb-white.html,https://www.smart.md/image/cache/data/produse/telefoane/google/Pixel-3A/1-335x335.jpg
Huawei Y7 (2019) Dual Sim 32GB,3149,https://www.smart.md/smartphone_huawei-y7-2019-dual-sim-32gb-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/y7/71b-335x335.jpg
OnePlus 7T Dual Sim 8GB RAM 128GB,11599,https://www.smart.md/smartphone_oneplus-7t-dual-sim-8gb-ram-128gb-glacier-blue.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/563/plh/1003421171-335x335.jpg
Huawei Y7 (2019) Dual Sim 32GB Coral,3149,https://www.smart.md/smartphone_huawei-y7-2019-dual-sim-32gb-coral-red.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/y7/71r-335x335.png
Huawei Honor 10 Lite Dual Sim 64GB,3999,https://www.smart.md/smartphone_huawei-honor-10lite-dualsim-64gb-sky-blue,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/honor_10_lite/honor_10_lite_sblue-335x335.jpg
Nokia 4.2 Dual Sim 32GB,3399,https://www.smart.md/smartphone_nokia-42-dual-sim-32gb-black.html,https://www.smart.md/image/cache/data/produse/telefoane/nokia/4.2/nokia42black1-335x335.PNG
Apple iPhone 11 Pro Max 64GB,23799,https://www.smart.md/smartphone_apple-iphone-11-pro-max-64gb-silver.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/877/AppleiPhone11ProMax64GBSilver-335x335.jpg
Huawei P30 Pro 8/128GB Dual Sim Amber Sunrise,11189,https://www.smart.md/smartphone_huawei-p30-pro-6128gb-dual-sim-amber-sunrise.html,https://www.smart.md/image/cache/data/produse/telefoane/Huawei/honor20/huaweip30proambersunrise-335x335.jpg
Google Pixel 3A 64GB,7899,https://www.smart.md/smartphone_google-pixel-3a-64gb-white.html,https://www.smart.md/image/cache/data/produse/telefoane/google/Pixel-3A/1-335x335.jpg
Samsung Galaxy A01 Core 16GB Dual Sim,1579,https://www.smart.md/smartphone_samsung-galaxy-a01-a015-16gb-dual-sim-red.html,https://www.smart.md/image/cache/data/produse/telefoane/samsung/A01/fb604728396c0010fe946f061b2a6eff_700x700-335x335.jpg
Philips S397,1779,https://www.smart.md/smartphone_philips-s397-dark-gray.html,https://www.smart.md/image/cache/data/produse/Smartphone/Philips/30045352b-335x335.jpg
Samsung Galaxy A30s 64GB (A307) Dual Sim W,3799,https://www.smart.md/smartphone_samsung-galaxy-a30s-64gb-a307-dual-sim-prism-crush-white.html,https://www.smart.md/image/cache/data/MariaPoze/1/11/gf/1003415111-335x335.jpg
Motorola Moto G8 Plus (XT2019-1) Dual Sim 4GB RAM 64GB,5399,https://www.smart.md/smartphone_motorola-moto-g8-plus-xt2019-1-dual-sim-4gb-ram-64gb-blue.html,https://www.smart.md/image/cache/data/produse/telefoane/motorola/Moto G8 Plus/motorola_moto_g8_plus_xt2019_blue_images_14951826906-335x335.jpg
